Time,TZ,BL1.5LBA50CF1oo2_2JT01TValue,BL1.5LBA50CF1oo2_1JT01TValue,BL1.5LBA50CF1oo2_1oo2_JT01TValue,BL1.5LBA60CF1oo2_1oo2_JT01TValue,BL1.5LBA60CF1oo2_2JT01TValue,BL1.5LBA60CF1oo2_1JT01TValue,BL1.4LBB10FP905_ZE02U,BL1.4LBB10FP905_ZE01U,BL1.4LBB10FT905_ZE01U,BL1.BOP_5MAC10CP001_AI_JT01TValue,BL1.BOP_5MAC10CT001_AI_JT01TValue,BL1.BOP_5MAC20CP001_AI_JT01TValue,BL1.BOP_5MAC20CT001_AI_JT01TValue,BL1.BOP_5MAC30CP001_AI_JT01TValue,BL1.BOP_5MAC30CT001_AI_JT01TValue,BL1.BOP_5MAC40CP001_AI_JT01TValue,BL1.BOP_5MAC40CT001_AI_JT01TValue,BL1.4MAC10FT950_ZE01U,BL1.4MAM10CP010_XE01U,BL1.5LCA10FP920_ZE02U
#!Units,,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,barg,Bar,deg C,bar,deg C,bar,deg C,bar,deg C,bar,deg C,deg C,barg,bara
#!Description,Time Zone Information,FLOW AT SUPERHEATER 1 OUTPUT,FLOW AT SUPERHEATER 1 OUTPUT,FLOW AT SUPERHEATER 1 OUTPUT,FLOW AT SUPERHEATER 2 OUTPUT,FLOW AT SUPERHEATER 2 OUTPUT,FLOW AT SUPERHEATER 2 OUTPUT,LPT Pressure Inlet Steam,LPT Pressure LP Inlet Steam,LPT Inlet Steam Temperature ,PRESSURE FROM EXHAUST LP TURBINE TO DEAERATOR,TEMPERATURE FROM EXHAUST LP TURBINE TO DEAERATOR,PRESSURE FROM EXHAUST LP TURBINE TO LP3 PREHEATERS,TEMPERATURE FROM EXHAUST LP TURBINE TO LP3 PREHEATERS,LP ST EXTRACTION TO LP PREHEATER 2 PRESSURE,LP ST EXTRACTION TO LP PREHEATER 2 TEMPERATURE,LP ST EXTRACTION TO LP PREHEATER 1 PRESSURE,LP ST EXTRACTION TO LP PREHEATER 1 TEMPERATURE,LPT Exhaust Temperature,Pressure Leak Off Steam,Condenser Pressure
49:00.0,+02:00,24.6012,24.8738,24.7375,24.0226,24.0354,24.0065,13.1652,13.1679,363.0761,7.5563,310.5957,2.667,226.412,0.4144,102.951,-0.2696,69.7005,31.3468,-0.0444,0.0448
50:00.0,+02:00,24.6191,24.8039,24.7115,23.9841,24.0131,23.9226,13.1778,13.1832,363.011,7.562,310.7096,2.6721,226.412,0.4161,102.9785,-0.2689,69.7591,31.3577,-0.0444,0.0448
51:00.0,+02:00,24.6348,24.8274,24.7311,23.9543,23.9742,23.9453,13.1733,13.1769,363.0761,7.562,310.6282,2.6762,226.4583,0.4173,102.9991,-0.2683,69.7982,31.3468,-0.0443,0.0446
52:00.0,+02:00,24.5904,24.8342,24.7123,23.9583,23.9965,23.9191,13.1887,13.1923,363.0761,7.5734,310.6445,2.6804,226.5278,0.4188,103.061,-0.2678,69.8568,31.4011,-0.0444,0.0448
53:00.0,+02:00,24.6117,24.7938,24.7028,23.9495,23.9298,23.9495,13.1859,13.1896,363.0923,7.5753,310.5957,2.6781,226.5046,0.4181,103.0678,-0.2682,69.8242,31.4011,-0.0444,0.0448
54:00.0,+02:00,24.571,24.8448,24.7079,23.9608,23.9596,23.9701,13.1869,13.1859,363.2551,7.5399,310.5794,2.6667,226.5162,0.4152,103.0816,-0.2687,69.8242,31.4011,-0.0442,0.0448
55:00.0,+02:00,24.5514,24.8776,24.7145,23.8922,23.9501,23.8977,13.1878,13.1932,362.9784,7.5797,310.5143,2.6753,226.4699,0.4167,103.0816,-0.2689,69.7396,31.3468,-0.0445,0.0448
56:00.0,+02:00,24.6216,24.8141,24.7178,23.9141,23.9014,23.9315,13.2013,13.2067,363.011,7.5848,310.4818,2.6794,226.4699,0.4181,103.0335,-0.2682,69.7982,31.4011,-0.0443,0.0448
57:00.0,+02:00,24.598,24.8312,24.7146,23.9177,23.9238,23.8936,13.2167,13.2203,362.7343,7.5943,310.4329,2.681,226.4583,0.4184,103.0266,-0.2685,69.8112,31.3468,-0.0445,0.0449
58:00.0,+02:00,24.58,24.8602,24.7201,23.9002,23.9297,23.9048,13.2049,13.2086,362.8808,7.5873,310.3353,2.6797,226.3889,0.4184,103.0197,-0.2682,69.8242,31.4011,-0.0442,0.0448
59:00.0,+02:00,24.6263,24.8738,24.75,23.939,23.9219,23.9376,13.2076,13.2104,362.8319,7.5892,310.3516,2.681,226.412,0.419,103.0197,-0.2679,69.8568,31.4011,-0.0442,0.0449
00:00.0,+02:00,24.6122,24.8374,24.7248,23.9103,23.9022,23.893,13.1959,13.1986,362.8482,7.5797,310.319,2.6769,226.3889,0.4178,103.0129,-0.2682,69.8372,31.4553,-0.0441,0.0448
01:00.0,+02:00,24.5811,24.8128,24.697,23.9003,23.9272,23.8827,13.1869,13.1896,362.9296,7.5721,310.319,2.6705,226.4005,0.416,102.9923,-0.2688,69.7982,31.4553,-0.0441,0.0448
02:00.0,+02:00,24.5689,24.8281,24.6985,23.9196,23.932,23.9163,13.1914,13.195,362.7994,7.5785,310.2376,2.6698,226.3079,0.4152,102.9923,-0.2695,69.7331,31.3577,-0.0442,0.0448
03:00.0,+02:00,24.6303,24.8201,24.7252,23.9088,23.8911,23.882,13.1814,13.1859,362.8482,7.5715,310.2376,2.6689,226.25,0.4152,102.9785,-0.2693,69.7331,31.3468,-0.044,0.0448
04:00.0,+02:00,24.5425,24.7977,24.6701,23.9369,23.9415,23.9323,13.1362,13.1407,362.718,7.5468,310.2213,2.6549,226.25,0.4108,102.9304,-0.2708,69.6354,31.3577,-0.0442,0.0445
05:00.0,+02:00,24.5517,24.7781,24.6649,23.9455,23.9553,23.9357,13.1606,13.1633,362.8645,7.5532,310.1888,2.6628,226.2153,0.4132,102.8892,-0.27,69.668,31.3468,-0.0444,0.0445
06:00.0,+02:00,24.5867,24.7921,24.6894,23.904,23.9276,23.8804,13.1425,13.1471,362.6692,7.5456,310.2213,2.6651,226.1921,0.4143,102.8479,-0.2693,69.7135,31.2926,-0.0443,0.0445
07:00.0,+02:00,24.5879,24.8195,24.7037,23.8687,23.8687,23.8687,13.1489,13.1525,362.718,7.5494,310.2213,2.6692,226.2847,0.416,102.8754,-0.2687,69.7721,31.2926,-0.0442,0.0445
08:00.0,+02:00,24.5642,24.7487,24.6565,23.9118,23.9413,23.8824,13.129,13.1344,362.8645,7.5354,310.1888,2.6593,226.25,0.4129,102.9098,-0.2696,69.7656,31.2926,-0.0442,0.0445
09:00.0,+02:00,24.5582,24.8225,24.6904,23.8664,23.8808,23.852,13.1263,13.1299,362.5553,7.5354,310.2376,2.6479,226.1921,0.4085,102.8617,-0.2715,69.6159,31.2492,-0.0446,0.0444
10:00.0,+02:00,24.5789,24.783,24.6809,23.914,23.9343,23.8963,13.1236,13.1272,362.6692,7.5266,310.2539,2.6434,226.0995,0.407,102.7724,-0.272,69.5508,31.2383,-0.0445,0.0443
11:00.0,+02:00,24.5662,24.8148,24.6905,23.9102,23.9312,23.8788,13.1245,13.129,362.5553,7.5266,310.2376,2.6469,226.007,0.4082,102.7105,-0.2719,69.5117,31.184,-0.0448,0.0442
12:00.0,+02:00,24.5097,24.7359,24.6228,23.9459,23.9321,23.9596,13.1362,13.1398,362.6529,7.5329,310.2376,2.659,225.9954,0.4122,102.6693,-0.2702,69.6289,31.184,-0.0445,0.0444
13:00.0,+02:00,24.5178,24.7572,24.6375,23.9871,24.012,23.9622,13.0413,13.0395,362.7994,7.45,310.319,2.6332,226.0995,0.4056,102.7036,-0.2711,69.681,31.2383,-0.0443,0.0443
14:00.0,+02:00,24.5684,24.7346,24.6515,23.9301,23.9484,23.9117,13.1498,13.1543,362.8808,7.5449,310.4004,2.6686,226.1806,0.4153,102.8136,-0.2691,69.694,31.2492,-0.0443,0.0444
15:00.0,+02:00,24.5846,24.7482,24.6587,23.9622,23.967,23.9447,13.1534,13.157,362.8157,7.5519,310.4004,2.6692,226.2269,0.4155,102.8205,-0.2688,69.7721,31.2492,-0.0445,0.0443
16:00.0,+02:00,24.6331,24.7941,24.7136,23.9399,23.9161,23.9161,13.1688,13.1715,362.7831,7.5588,310.4004,2.6686,226.25,0.4147,102.8205,-0.2695,69.7721,31.184,-0.0447,0.0443
17:00.0,+02:00,24.5999,24.7662,24.6987,23.9504,23.9798,23.9694,13.1543,13.1588,363.0435,7.5525,310.4004,2.6625,226.1921,0.4131,102.8205,-0.2702,69.707,31.1949,-0.0446,0.0442
18:00.0,+02:00,24.582,24.8477,24.7149,23.9886,23.9969,23.9615,13.1606,13.1633,362.7505,7.5588,310.4004,2.6673,226.1806,0.4147,102.8479,-0.2693,69.7135,31.184,-0.0442,0.0444
19:00.0,+02:00,24.6369,24.8227,24.7229,23.8953,23.8999,23.8934,13.1688,13.1724,362.9133,7.562,310.3027,2.6689,226.1921,0.4152,102.8548,-0.2691,69.7591,31.1949,-0.0441,0.0445
20:00.0,+02:00,24.5954,24.8612,24.7283,23.9752,23.9753,24.0028,13.1787,13.1841,362.9133,7.5677,310.3516,2.6667,226.1921,0.4143,102.8892,-0.2698,69.7396,31.2383,-0.0441,0.0443
21:00.0,+02:00,24.6629,24.8357,24.7493,23.9146,23.8862,23.9203,13.1914,13.195,363.2063,7.574,310.3027,2.6651,226.1574,0.4137,102.8617,-0.2701,69.7005,31.1949,-0.0444,0.0443
22:00.0,+02:00,24.6217,24.8992,24.7605,23.9586,23.9103,23.9483,13.1841,13.1878,362.9622,7.5702,310.319,2.6644,226.0764,0.4135,102.8205,-0.27,69.6745,31.184,-0.0442,0.0444
23:00.0,+02:00,24.6223,24.8317,24.727,23.9487,23.9477,23.9124,13.0521,13.0594,363.0435,7.5114,310.3353,2.6358,226.0764,0.4053,102.793,-0.2724,69.5833,31.184,-0.0444,0.0441
24:00.0,+02:00,24.6285,24.8603,24.7444,23.9288,23.9526,23.9224,13.1859,13.1905,362.8808,7.5747,310.3027,2.6654,226.1111,0.4132,102.8067,-0.2705,69.6159,31.184,-0.0442,0.0443
25:00.0,+02:00,24.6787,24.8777,24.7782,23.9392,23.9069,23.9292,13.2095,13.2131,362.9459,7.5842,310.3516,2.6708,226.0995,0.4152,102.7724,-0.2697,69.7005,31.1949,-0.0443,0.0443
26:00.0,+02:00,24.5967,24.9241,24.7604,23.9115,23.9347,23.9243,13.2194,13.2212,362.9459,7.5861,310.4004,2.6686,226.0648,0.414,102.7586,-0.2703,69.6745,31.1406,-0.0449,0.0442
27:00.0,+02:00,24.6271,24.8747,24.7509,23.9238,23.9212,23.975,13.2221,13.2257,362.897,7.5873,310.3841,2.6737,226.0648,0.416,102.7242,-0.2695,69.7135,31.1949,-0.0448,0.0443
28:00.0,+02:00,24.6644,24.8845,24.7744,23.9256,23.9261,23.9196,13.2266,13.2303,363.0761,7.5905,310.4004,2.6753,226.0764,0.4163,102.7517,-0.2692,69.7396,31.184,-0.0446,0.0443
29:00.0,+02:00,24.6437,24.8613,24.7525,24.0324,24.003,23.9571,13.2131,13.2167,363.3853,7.5842,310.3841,2.6769,226.169,0.4173,102.7861,-0.2689,69.7591,31.1298,-0.0444,0.0443
30:00.0,+02:00,24.6572,24.8315,24.7444,24.0148,23.9992,23.9677,13.2122,13.2167,362.9947,7.5861,310.4818,2.6756,226.2384,0.4169,102.8479,-0.2691,69.7786,31.184,-0.0446,0.0444
31:00.0,+02:00,24.672,24.8988,24.7854,23.9145,23.9741,23.9662,13.2149,13.2194,363.3365,7.5848,310.5143,2.6708,226.2269,0.4153,102.8479,-0.2696,69.7331,31.2383,-0.0442,0.0444
32:00.0,+02:00,24.6243,24.8263,24.7253,24.0134,24.0567,24.0514,13.2104,13.2149,363.1412,7.5829,310.5631,2.6644,226.1806,0.4129,102.8479,-0.2708,69.6484,31.1949,-0.0441,0.0443
33:00.0,+02:00,24.6303,24.8899,24.7601,23.9374,24.0003,23.9924,13.1453,13.1498,363.0273,7.5513,310.5143,2.6406,226.1111,0.4055,102.8273,-0.2733,69.4727,31.1298,-0.0446,0.044
34:00.0,+02:00,24.6474,24.8442,24.7458,23.9986,23.9884,24.0054,13.2058,13.2104,363.369,7.5715,310.5794,2.6558,225.9954,0.4094,102.7242,-0.272,69.4987,31.0755,-0.0445,0.044
35:00.0,+02:00,24.7189,24.8894,24.8041,23.9798,24.0005,23.9743,13.2095,13.2131,363.1737,7.5778,310.6282,2.6676,226.0648,0.4137,102.683,-0.2703,69.5833,31.0755,-0.0446,0.0442
36:00.0,+02:00,24.6209,24.9213,24.7711,23.9687,23.9847,24.0176,13.2086,13.2122,363.4179,7.5747,310.6771,2.6746,226.2153,0.4166,102.7586,-0.2691,69.7266,31.1298,-0.0444,0.0443
37:00.0,+02:00,24.6621,24.8733,24.7677,24.0684,24.0268,24.0425,13.2058,13.2086,363.2388,7.5753,310.8073,2.6797,226.331,0.4184,102.8479,-0.2683,69.7917,31.1949,-0.0445,0.0442
38:00.0,+02:00,24.677,24.8948,24.7859,24.0633,24.0553,24.0435,13.2203,13.2221,363.4016,7.5867,310.8724,2.688,226.4699,0.4211,102.951,-0.2672,69.8763,31.184,-0.0442,0.0443
39:00.0,+02:00,24.7088,24.8925,24.8007,24.0629,24.0994,24.0337,13.1995,13.2022,363.4667,7.581,310.8073,2.6845,226.5394,0.4199,103.0816,-0.2676,69.8958,31.2383,-0.0442,0.0444
40:00.0,+02:00,24.6521,24.8766,24.7643,24.0255,24.0281,24.061,13.214,13.2176,363.4992,7.5956,310.7259,2.6864,226.5972,0.4201,103.1503,-0.2681,69.8372,31.184,-0.0447,0.0442
41:00.0,+02:00,24.6992,24.8922,24.7957,24.0628,24.0315,24.0893,13.2131,13.2167,363.369,7.5937,310.6771,2.6858,226.6551,0.4199,103.1916,-0.2676,69.8763,31.1949,-0.0446,0.0442
42:00.0,+02:00,24.6991,24.9315,24.8153,24.059,24.0671,24.0631,13.2194,13.2239,363.483,7.6051,310.6282,2.6877,226.6551,0.4204,103.2259,-0.2678,69.8372,31.184,-0.0444,0.0442
43:00.0,+02:00,24.6424,24.9235,24.7829,24.0328,24.0907,24.0644,13.1407,13.1471,363.6132,7.5658,310.498,2.6692,226.7361,0.415,103.2603,-0.2693,69.7721,31.184,-0.0443,0.0441
44:00.0,+02:00,24.7044,24.9158,24.8101,24.0043,23.9802,23.9907,13.233,13.2375,363.483,7.6101,310.4818,2.6858,226.7361,0.4193,103.3015,-0.2684,69.8112,31.1298,-0.0447,0.0442
45:00.0,+02:00,24.7051,24.8745,24.7898,24.0572,24.0392,24.03,13.2321,13.2348,363.483,7.6057,310.4818,2.6842,226.6898,0.419,103.2603,-0.2685,69.8372,31.1298,-0.0447,0.0441
46:00.0,+02:00,24.6351,24.9202,24.7777,24.0716,24.0777,24.0843,13.2312,13.2357,363.662,7.6082,310.4655,2.6842,226.6435,0.4188,103.2397,-0.2686,69.7982,31.1298,-0.0447,0.044
47:00.0,+02:00,24.6782,24.9699,24.824,24.0453,24.0398,24.0227,13.2411,13.2447,363.9061,7.6145,310.3841,2.688,226.7014,0.4204,103.2328,-0.2679,69.8372,31.1406,-0.0446,0.044
48:00.0,+02:00,24.6234,24.9086,24.766,24.0283,24.0436,23.9673,13.0277,13.0295,363.6945,7.5082,310.3353,2.6371,226.713,0.4056,103.2328,-0.2723,69.6354,31.1298,-0.0446,0.0438
49:00.0,+02:00,24.6945,24.9678,24.8311,23.9963,23.9905,24.005,13.2357,13.2375,363.662,7.6063,310.3027,2.6829,226.6551,0.4182,103.274,-0.2691,69.7005,31.1406,-0.0443,0.0442
50:00.0,+02:00,24.7121,24.9079,24.81,23.9819,23.9808,23.9993,13.2384,13.2402,363.7596,7.6082,310.3027,2.6874,226.6435,0.4197,103.2603,-0.2684,69.7982,31.1406,-0.0446,0.0441
51:00.0,+02:00,24.6542,24.8829,24.7686,24.0323,24.0223,23.996,13.252,13.2556,363.7108,7.6145,310.4004,2.6931,226.7477,0.4219,103.2328,-0.2674,69.8633,31.1298,-0.0445,0.0442
52:00.0,+02:00,24.6679,24.9071,24.7875,24.0104,24.0281,23.9873,13.2438,13.2465,363.7271,7.612,310.4329,2.6893,226.7477,0.4207,103.2603,-0.268,69.8763,31.1406,-0.0445,0.0442
53:00.0,+02:00,24.7141,24.9112,24.8127,24.0298,24.0263,24.0066,13.2547,13.2583,363.5806,7.6152,310.4655,2.6861,226.7477,0.4193,103.2534,-0.2686,69.8112,31.1406,-0.0443,0.0441
54:00.0,+02:00,24.6887,24.8727,24.7807,23.9635,23.9864,23.9614,13.2465,13.252,363.662,7.6089,310.498,2.6756,226.6435,0.416,103.2603,-0.2697,69.7591,31.1406,-0.0446,0.044
55:00.0,+02:00,24.7396,24.9408,24.8402,23.9972,23.9728,23.9334,13.2393,13.2429,363.4341,7.6038,310.4818,2.6749,226.5972,0.416,103.2053,-0.2696,69.7266,31.1298,-0.0442,0.0438
56:00.0,+02:00,24.6851,24.902,24.7936,23.9736,23.9645,23.9974,13.2284,13.233,363.6132,7.5968,310.5631,2.6692,226.5162,0.414,103.1641,-0.2704,69.694,31.1406,-0.0447,0.0438
57:00.0,+02:00,24.6383,24.8999,24.7691,23.9701,23.9882,23.9369,13.2456,13.2492,363.6295,7.5956,310.5794,2.6708,226.4815,0.4144,103.1022,-0.2707,69.6484,31.0321,-0.0448,0.0438
58:00.0,+02:00,24.6383,24.9079,24.7731,23.9641,23.9703,23.986,13.2348,13.2375,363.5643,7.5975,310.6445,2.6778,226.5046,0.4163,103.0816,-0.2698,69.6289,30.9996,-0.0448,0.0438
59:00.0,+02:00,24.6297,24.8348,24.7322,24.0197,24.0395,24.025,13.2456,13.2511,363.5643,7.6051,310.6771,2.6893,226.5741,0.4205,103.1022,-0.2681,69.7917,31.0864,-0.0446,0.044
00:00.0,+02:00,24.6921,24.9445,24.8183,23.9579,23.9332,23.9793,13.2411,13.2429,363.8736,7.5658,310.8398,2.6851,226.6898,0.4201,103.1572,-0.2676,69.8893,31.0755,-0.0446,0.044
01:00.0,+02:00,24.6477,24.8699,24.7588,24.0464,24.0073,24.0231,13.2312,13.2339,363.4016,7.6019,311.0514,2.6931,226.7477,0.4226,103.2053,-0.2669,69.8958,31.1406,-0.0442,0.044
02:00.0,+02:00,24.6804,24.9815,24.8309,23.9969,23.9843,23.9567,13.2248,13.2284,363.8248,7.6032,311.084,2.688,226.8056,0.4204,103.3084,-0.2677,69.9284,31.1298,-0.0447,0.0438
03:00.0,+02:00,24.4553,24.71,24.5826,23.8645,23.9079,23.8737,13.2167,13.2176,363.8573,7.5905,310.97,2.6813,226.8056,0.4182,103.3015,-0.2687,69.8307,31.0213,-0.0446,0.0436
04:00.0,+02:00,23.1835,23.4158,23.2996,22.8317,22.8939,22.8492,12.8017,12.799,363.0923,7.3057,310.8073,2.5642,226.7708,0.3857,103.2946,-0.2774,69.4531,30.9236,-0.0443,0.0432
05:00.0,+02:00,21.7187,22.004,21.8613,21.8566,21.9359,21.9556,12.1407,12.1362,361.9531,6.5151,310.5143,2.3805,226.4005,0.333,103.3221,-0.2923,68.457,30.5981,-0.0439,0.042
06:00.0,+02:00,20.7377,20.9626,20.8502,20.7906,20.8442,20.8297,11.4463,11.4436,360.5371,6.5486,309.668,2.2141,225.8796,0.2849,103.1228,-0.3069,67.2005,30.1533,-0.0446,0.0409
07:00.0,+02:00,20.1519,20.4401,20.296,20.227,20.2933,20.2349,10.9725,10.9734,359.1862,6.2891,308.4473,1.7856,225.5903,0.2703,102.8136,-0.312,66.4128,29.8386,-0.0443,0.0401
08:00.0,+02:00,19.2948,19.6285,19.4616,19.3637,19.412,19.4002,10.5059,10.5041,356.5821,6.0518,307.1452,0.1707,224.9421,0.2861,103.2603,-0.3068,66.8294,29.882,-0.0447,0.0405
09:00.0,+02:00,18.2386,18.4963,18.3675,18.1038,18.1591,18.128,9.7952,9.7907,352.9689,5.5992,305.7454,-0.0187,223.75,0.2299,103.8856,-0.3219,65.9961,29.5673,-0.0448,0.0394
10:00.0,+02:00,17.4792,17.6987,17.5889,17.1857,17.2465,17.17,9.325,9.3404,348.9814,4.7473,304.3945,-0.091,222.8357,0.1167,103.8169,-0.352,64.3555,29.0248,-0.0446,0.0377
11:00.0,+02:00,16.9151,17.1949,17.055,16.5712,16.6269,16.5851,10.4318,10.4073,347.4515,3.1933,302.832,-0.253,221.7361,-0.0364,103.7138,-0.4021,61.556,30.7139,-0.0445,0.0448
12:00.0,+02:00,15.6266,15.9148,15.7707,15.357,15.4503,15.3777,8.5917,8.5827,343.1873,2.4484,301.5299,-0.4331,220.625,-0.1279,103.4664,-0.4299,59.1146,31.0249,-0.0442,0.0415
13:00.0,+02:00,14.387,14.7388,14.5629,14.1649,14.2248,14.1776,7.6495,7.645,340.7785,1.6211,300.3092,-0.613,219.3634,-0.2534,102.9854,-0.4643,56.6602,30.316,-0.0441,0.0409
14:00.0,+02:00,13.4128,13.7204,13.5666,12.952,13.057,12.9111,6.9171,6.9153,339.1184,0.9476,299.0885,-0.6862,218.206,-0.3436,102.3738,-0.4888,55.3255,29.5782,-0.0454,0.0407
15:00.0,+02:00,12.1535,12.5084,12.331,11.8542,11.9625,11.8304,6.2055,6.1983,337.5559,0.3691,297.819,-0.7323,216.8982,-0.4271,101.7553,-0.5122,55.6836,29.3974,-0.0456,0.042
16:00.0,+02:00,6.3626,6.9545,6.6585,5.7756,6.2254,5.8412,4.785,4.7498,336.4004,0.0843,296.6797,-0.7677,214.9306,-0.5411,101.1299,-0.5371,56.0872,29.3467,-0.0452,0.0383
17:00.0,+02:00,0.0056,0.2328,0.1192,0.0017,0.0736,-0.0948,2.747,2.747,335.4564,0.1305,295.817,-0.7832,213.7269,-0.5674,100.5183,-0.5484,56.3346,25.6503,-0.0457,0.0265
18:00.0,+02:00,0.0067,0.2141,0.1104,-0.0134,0.0581,-0.095,2.3337,2.3301,335.3099,0.1596,294.7591,-0.7899,212.8241,-0.5686,99.9685,-0.5475,56.5755,30.9128,-0.0449,0.0274
19:00.0,+02:00,0.0067,0.1903,0.0985,-0.0469,0.0022,-0.0959,0.6366,0.6329,335.1797,0.1773,293.8802,-0.7896,212.1065,-0.5692,99.5081,-0.5476,56.7773,32.3776,-0.0448,0.0272
20:00.0,+02:00,0.0067,0.1887,0.0977,-0.0173,0.0668,-0.0958,0.2514,0.2496,335.0495,0.1912,292.9199,-0.7893,211.3426,-0.5677,99.0477,-0.5464,56.9336,36.8697,-0.0451,0.0282
21:00.0,+02:00,0.0066,0.1086,0.0576,-0.0072,0.0834,-0.0945,0.0208,0.0199,334.9518,0.2026,292.0247,-0.789,210.5556,-0.5655,98.6216,-0.5448,57.0378,39.6908,-0.0451,0.03
22:00.0,+02:00,0.0066,0.1946,0.1006,0.0033,0.1277,-0.0944,-0.0389,0.0009,334.724,0.2134,291.1133,-0.7883,209.8611,-0.5652,98.2024,-0.5444,57.1159,41.3726,-0.0453,0.0301
23:00.0,+02:00,0.0066,0.1766,0.0916,-0.015,0.0532,-0.0943,-0.047,0.0009,334.4799,0.2254,290.2344,-0.7883,209.0857,-0.5651,97.7763,-0.5441,57.1745,42.0779,-0.0451,0.0301
24:00.0,+02:00,0.0066,0.1543,0.0804,-0.0094,0.0753,-0.0942,-0.0533,0.0009,334.3008,0.2355,289.3229,-0.7883,208.3333,-0.5646,97.3984,-0.5439,57.2266,42.5625,-0.0449,0.0302
25:00.0,+02:00,0.0066,0.1727,0.0896,-0.0155,0.0687,-0.0941,-0.0579,0.0009,334.073,0.2469,288.5417,-0.7883,207.5926,-0.5645,96.9998,-0.5438,57.2331,42.5191,-0.0453,0.0302
26:00.0,+02:00,0.0066,0.1669,0.0868,-0.0133,0.0697,-0.0919,-0.0588,0.0009,333.4708,0.2571,287.7604,-0.7883,206.8056,-0.5646,96.6218,-0.5438,57.2591,42.1864,-0.0451,0.0299
27:00.0,+02:00,0.0066,0.1568,0.0817,-0.0144,0.0609,-0.0919,-0.0588,0.0009,332.95,0.2665,287.0443,-0.789,206.1921,-0.5648,96.2851,-0.5439,57.2656,41.7632,-0.0449,0.0297
28:00.0,+02:00,0.0066,0.127,0.0668,-0.0387,0.0299,-0.0919,-0.0588,0.0009,332.364,0.276,286.2305,-0.789,205.5093,-0.5651,95.9209,-0.5441,57.2721,41.2749,-0.0449,0.0294
29:00.0,+02:00,0.0066,0.0569,0.0317,-0.016,0.0631,-0.0907,-0.0579,0.0009,332.0222,0.2855,285.5143,-0.7893,204.7801,-0.5654,95.6047,-0.5445,57.2461,40.7758,-0.0449,0.0289
30:00.0,+02:00,0.0066,0.1179,0.0622,-0.0437,0.0144,-0.0907,-0.0561,0.0009,331.1433,0.2944,284.7168,-0.789,204.1898,-0.5658,95.268,-0.5448,57.2266,40.5588,-0.0446,0.0286
31:00.0,+02:00,0.0065,0.1418,0.0742,-0.0387,0.0066,-0.0907,-0.0561,0.0009,330.6225,0.3026,284.0495,-0.7893,203.5417,-0.566,94.9725,-0.5449,57.2266,40.396,-0.0448,0.0284
32:00.0,+02:00,0.0065,0.0893,0.0479,-0.0442,0.0066,-0.0907,-0.0552,0.0009,330.1343,0.3109,283.3659,-0.7896,202.9514,-0.566,94.6633,-0.545,57.1745,40.2333,-0.045,0.0283
33:00.0,+02:00,0.0065,0.149,0.0778,-0.0105,0.0696,-0.0906,-0.0533,0.0009,329.4507,0.3197,282.7311,-0.789,202.338,-0.5661,94.3678,-0.545,57.1615,40.0163,-0.0445,0.0282
34:00.0,+02:00,0.0065,0.0684,0.0375,-0.0055,0.0785,-0.0895,-0.0533,0.0009,329.0113,0.3267,281.9824,-0.7877,201.7361,-0.566,94.0585,-0.545,57.1094,39.962,-0.0443,0.0282
35:00.0,+02:00,0.0065,0.2073,0.1069,-0.0304,0.0287,-0.0895,-0.0515,0.0009,328.6369,0.3343,281.3477,-0.7874,201.1343,-0.566,93.8043,-0.545,57.0768,39.9078,-0.0443,0.0281
36:00.0,+02:00,0.0065,0.1225,0.0645,-0.0243,0.0409,-0.0895,-0.0506,0.0009,328.0673,0.3419,280.7129,-0.7874,200.5787,-0.566,93.5156,-0.545,57.0378,39.9078,-0.0442,0.0283
37:00.0,+02:00,0.0065,0.131,0.0688,0.0088,0.106,-0.0884,-0.0506,0.0009,327.3349,0.3469,280.0618,-0.7877,200.0347,-0.566,93.2614,-0.545,56.9987,39.9729,-0.0448,0.0282
38:00.0,+02:00,0.0065,0.0974,0.0519,-0.0094,0.0696,-0.0883,-0.0506,0.0009,326.635,0.3545,279.4108,-0.7877,199.4792,-0.566,92.9865,-0.5449,56.9336,40.0814,-0.0449,0.0282
39:00.0,+02:00,0.0065,0.1081,0.0573,0.0072,0.1027,-0.0883,-0.0506,0.0009,326.163,0.3596,278.7598,-0.7877,198.912,-0.566,92.7528,-0.545,56.888,40.3309,-0.0446,0.0283
40:00.0,+02:00,0.0065,0.136,0.0712,-0.0006,0.0916,-0.0894,-0.0488,0.0009,325.7398,0.3672,278.1738,-0.788,198.4491,-0.566,92.5054,-0.545,56.8359,40.613,-0.0446,0.0282
41:00.0,+02:00,0.0065,0.1197,0.0631,-0.0116,0.0662,-0.0883,-0.0488,0.0009,325.0563,0.3735,277.6042,-0.788,197.9398,-0.566,92.2649,-0.545,56.7839,41.0037,-0.0445,0.0283
42:00.0,+02:00,0.0065,0.1153,0.0609,-0.0099,0.0684,-0.0883,-0.0479,0.0009,324.3239,0.3798,277.0508,-0.7883,197.4537,-0.566,92.0313,-0.545,56.7448,41.4377,-0.0445,0.0282
43:00.0,+02:00,0.0065,0.1195,0.063,0.0061,0.1004,-0.0883,-0.047,0.0009,323.7217,0.3862,276.3997,-0.789,196.956,-0.566,91.7839,-0.545,56.6862,41.8608,-0.0446,0.0282
